rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_dots,number_of_sets,coherent_direction,coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,
-1,-1,RDK,58,19667,0.0-1.0-57.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.23545455,"[17.235000000000582,16.860000000000582,16.359999999996944,16.650000000001455,16.654999999998836,16.665000000000873,34.1150000000016,16.229999999999563,16.50500000000102,16.549999999999272,16.764999999999418]",11,
-1,-1,RDK,59,19883,0.0-1.0-58.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.24545455,"[17.149999999997817,16.30000000000291,17.044999999998254,16.514999999999418,16.604999999999563,16.67000000000189,34.01499999999942,15.1349999999984,17.200000000000728,17.090000000000146,16.975000000002183]",11,
-1,-1,RDK,60,20100,0.0-1.0-59.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.17272727,"[17.38000000000102,16.68499999999767,16.525000000001455,15.559999999997672,17.280000000002474,17.219999999997526,33.04000000000087,17.6150000000016,15.985000000000582,16.7599999999984,15.849999999998545]",11,
-1,-1,RDK,61,20317,0.0-1.0-60.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.72958333,"[17.734999999996944,15.525000000001455,17.474999999998545,16.595000000001164,16.700000000000728,16.674999999999272,15.8650000000016,17.354999999999563,16.895000000000437,16.639999999999418,16.6349999999984,16.659999999999854]",12,
-1,-1,RDK,62,20532,0.0-1.0-61.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.72416667,"[20.18000000000029,13,17.37999999999738,16.645000000000437,32.220000000001164,1.9700000000011642,16.24499999999898,16.375,16.610000000000582,16.389999999999418,17.5,16.174999999999272]",12,
-1,-1,RDK,63,20750,0.0-1.0-62.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.16136364,"[17.149999999997817,16.530000000002474,16.924999999999272,15.599999999998545,17.210000000002765,17.209999999999127,35.64999999999782,14.895000000000437,16.31500000000233,16.735000000000582,15.554999999996653]",11,
-1,-1,RDK,64,20968,0.0-1.0-63.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.26136364,"[17.799999999999272,16.590000000000146,16.50500000000102,16.485000000000582,16.68999999999869,16.645000000000437,34.2400000000016,16.825000000000728,15.784999999999854,16.8949999999968,16.415000000000873]",11,
-1,-1,RDK,65,21184,0.0-1.0-64.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.25590909,"[17.38000000000102,16.11999999999898,16.659999999999854,17.17000000000189,16.61999999999898,16.88000000000102,34.279999999998836,15.979999999999563,15.665000000000873,17.4900000000016,16.56999999999971]",11,
-1,-1,RDK,66,21402,0.0-1.0-65.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.13545455,"[17.095000000001164,16.664999999997235,16.7400000000016,16.590000000000146,16.139999999999418,17.25,33.4900000000016,17.044999999998254,16.18999999999869,16.845000000001164,15.440000000002328]",11,
-1,-1,RDK,67,21617,0.0-1.0-66.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.73041667,"[17.63000000000102,16.13000000000102,16.974999999998545,16.63000000000102,16.665000000000873,16.69999999999709,15.760000000002037,17.284999999999854,17.00500000000102,16.674999999999272,16.49499999999898,16.81500000000233]",12,
-1,-1,RDK,68,21834,0.0-1.0-67.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.73791667,"[17.19000000000233,15.904999999998836,17.294999999998254,16.875,32.16500000000087,2.1199999999989814,16.104999999999563,16.290000000000873,16.709999999999127,16.05000000000291,17.485000000000582,16.664999999997235]",12,
-1,-1,RDK,69,22052,0.0-1.0-68.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.6,"[17.150000000001455,16.57999999999811,16.400000000001455,16.854999999999563,16.18000000000029,17.20499999999811,16.540000000000873,16.350000000002183,16.959999999999127,16.654999999998836,16.665000000000873,15.659999999999854]",12,
-1,-1,RDK,70,22265,0.0-1.0-69.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.76590909,"[17.57999999999811,16.165000000000873,17.169999999998254,16.68000000000029,16.62000000000262,16.68499999999767,30.94499999999971,1.805000000000291,17.375,16.674999999999272,16.725000000002183]",11,
-1,-1,RDK,71,22470,0.0-1.0-70.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.62208333,"[16.395000000000437,16.595000000001164,15.819999999999709,17.56499999999869,16.80000000000291,16.61999999999898,15.465000000000146,17.549999999999272,16.705000000001746,16.669999999998254,15.93999999999869,17.340000000000146]",12,
-1,-1,RDK,72,22682,0.0-1.0-71.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70958333,"[16.31999999999971,17.549999999999272,16.584999999999127,16.63000000000102,16.700000000000728,16.0099999999984,17.354999999999563,16.385000000002037,16.139999999999418,17.470000000001164,16.054999999996653,17.31500000000233]",12,
-1,-1,RDK,73,22900,0.0-1.0-72.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71875,"[16.604999999999563,17.404999999998836,16.475000000002183,17.419999999998254,16.68000000000029,16.075000000000728,16.724999999998545,15.860000000000582,17.159999999999854,17.025000000001455,16.735000000000582,16.459999999999127]",12,
-1,-1,RDK,74,23118,0.0-1.0-73.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.73791667,"[17.299999999999272,16.510000000002037,16.2599999999984,16.705000000001746,16.95499999999811,16.635000000002037,19.094999999997526,14.659999999999854,16.38000000000102,16.68500000000131,15.869999999998981,17.799999999999272]",12,
