"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames"
"-1","-1","RDK","39","10171","0.0-1.0-38.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.32818181818187","[19.225000000000364,14.555000000000291,17.514999999999418,18.355000000001382,33.24499999999898,16.55500000000029,15.274999999999636,16.80000000000109,15.989999999999782,18.045000000000073,16.049999999999272]","11"
"-1","-1","RDK","40","10384","0.0-1.0-39.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.634166666666715","[17.345000000001164,16.55999999999949,16.655000000000655,15.81499999999869,17.375,17.23999999999978,18.67500000000109,18.344999999999345,12.729999999999563,16.390000000001237,17.13500000000022,15.344999999999345]","12"
"-1","-1","RDK","41","10600","0.0-1.0-40.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.76999999999994","[17.735000000000582,16.545000000000073,16.68499999999949,16.784999999999854,16.424999999999272,17.100000000000364,17.25,18.469999999999345,13.970000000001164,16.520000000000437,16.984999999998763]","11"
"-1","-1","RDK","42","10806","0.0-1.0-41.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.560000000000098","[16.095000000001164,14.805000000000291,16.81499999999869,15.970000000001164,18.334999999999127,15.899999999999636,17.86499999999978,15.460000000000946,16.549999999999272,16.460000000000946,16.899999999999636,17.56500000000051]","12"
"-1","-1","RDK","43","11021","0.0-1.0-42.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.73083333333337","[22.829999999999927,11.18499999999949,16.575000000000728,16.764999999999418,16.545000000000073,16.19000000000051,17.5049999999992,16.17500000000109,16.8799999999992,16.954999999999927,16.575000000000728,16.590000000000146]","12"
"-1","-1","RDK","44","11235","0.0-1.0-43.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.7804166666668","[19.700000000000728,15.1299999999992,15.585000000000946,17.43499999999949,16.765000000001237,17.19999999999891,16.55500000000029,15.389999999999418,18.235000000000582,16.090000000000146,16.534999999999854,16.7450000000008]","12"
"-1","-1","RDK","45","11456","0.0-1.0-44.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.70625000000003","[17.030000000000655,16.654999999998836,15.69000000000051,17.729999999999563,16.9950000000008,15.44000000000051,17.474999999998545,16.605000000001382,16.659999999999854,16.69000000000051,16.079999999999927,17.424999999999272]","12"
"-1","-1","RDK","46","11671","0.0-1.0-45.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.605000000000018","[17.220000000001164,16.084999999999127,16.950000000000728,16.049999999999272,16.8700000000008,17.089999999998327,16.94000000000051,16.475000000000364,17.034999999999854,16.549999999999272,16.340000000000146,15.655000000000655]","12"
"-1","-1","RDK","47","11884","0.0-1.0-46.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.7777272727273","[18.399999999999636,16.18000000000029,16.725000000000364,16.38500000000022,16.06499999999869,17.450000000000728,16.795000000000073,15.569999999999709,17.51000000000022,16.975000000000364,16.5]","11"
"-1","-1","RDK","48","12089","0.0-1.0-47.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.652916666666744","[16.140000000001237,16.55999999999949,16.639999999999418,15.854999999999563,17.290000000000873,16.94999999999891,17.05500000000029,16.18500000000131,17.1349999999984,16.2450000000008,17.06500000000051,16.715000000000146]","12"
"-1","-1","RDK","49","12302","0.0-1.0-48.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.703749999999975","[17.094999999999345,17.610000000000582,15.729999999999563,15.81500000000051,16.48999999999978,16.770000000000437,17.045000000000073,17.090000000000146,16.81500000000051,16.679999999998472,16.7400000000016,16.56499999999869]","12"
"-1","-1","RDK","50","12519","0.0-1.0-49.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.71291666666669","[17.029999999998836,16.13500000000022,17.280000000000655,16.479999999999563,16.835000000000946,16.625,16.86499999999978,16.5,16.024999999999636,16.825000000000728,17.215000000000146,16.73999999999978]","12"
"-1","-1","RDK","51","12735","0.0-1.0-50.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.64250000000008","[17.13500000000022,16.00500000000102,18.045000000000073,15.06499999999869,18.7450000000008,15.930000000000291,16.600000000000364,16.31499999999869,16.659999999999854,16.780000000000655,17.524999999999636,14.905000000000655]","12"
"-1","-1","RDK","52","12954","0.0-1.0-51.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.709166666666686","[18.145000000000437,15.704999999999927,16.625,16.849999999998545,15.930000000000291,17.204999999999927,16.235000000000582,17.284999999999854,15.755000000001019,16.849999999998545,17.270000000000437,16.655000000000655]","12"
"-1","-1","RDK","53","13169","0.0-1.0-52.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.690000000000055","[17.525000000001455,16.215000000000146,17.174999999999272,16.200000000000728,19.23999999999978,13.75,17.57499999999891,17.17500000000109,15.090000000000146,17.31499999999869,17,16.020000000000437]","12"
"-1","-1","RDK","54","13389","0.0-1.0-53.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.733333333333423","[17.580000000001746,16.029999999998836,18.280000000000655,14.194999999999709,17.334999999999127,16.975000000000364,17.165000000000873,16.395000000000437,16.98999999999978,15.959999999999127,17.170000000000073,16.725000000000364]","12"
"-1","-1","RDK","55","13604","0.0-1.0-54.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.720833333333303","[17.38500000000022,16.5049999999992,16.395000000000437,16.420000000000073,16.8700000000008,16.924999999999272,16.11499999999978,17.30999999999949,16.715000000000146,16.020000000000437,17.274999999999636,16.715000000000146]","12"
"-1","-1","RDK","56","13819","0.0-1.0-55.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.67500000000003","[17.99499999999898,15.275000000001455,20.054999999998472,14.445000000001528,14.929999999998472,17.76000000000022,17.7450000000008,14.68499999999949,17.44499999999971,16.340000000000146,17.225000000000364,16.200000000000728]","12"
"-1","-1","RDK","57","14040","0.0-1.0-56.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.676249999999982","[20.829999999999927,13.364999999999782,15.649999999999636,16.645000000000437,17.30999999999949,17.2450000000008,15.4950000000008,17.914999999999054,16.43499999999949,19.1200000000008,13.465000000000146,16.639999999999418]","12"
"-1","-1","RDK","58","14254","0.0-1.0-57.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.717500000000047","[17.270000000000437,16.63500000000022,15.965000000000146,17.454999999999927,16.56499999999869,16.665000000000873,16.840000000000146,16.409999999999854,16.94000000000051,16.5049999999992,16.875,16.485000000000582]","12"
